fecha_dia,FECHA_HORA_RDF,codigo_estacion,sentido_codigo,Hora_Codigo,Valor_Intensidad
,,,,HOR11,223
,,,,HOR12,199
30/03/2025,2025-03-30T01:00:00,ES26,Este,HOR1,336
,,,,HOR2,308
,,,,HOR3,290
,,,,HOR4,282
,,,,HOR5,234
,,,,HOR6,209
,,,,HOR7,195
,,,,HOR8,170
,,,,HOR9,181
,,,,HOR10,184
,,,,HOR11,209
,,,,HOR12,295
30/03/2025,2025-03-30T01:00:00,ES26,Oeste,HOR1,291
,,,,HOR2,296
,,,,HOR3,298
,,,,HOR4,292
,,,,HOR5,313
,,,,HOR6,308
,,,,HOR7,294
,,,,HOR8,253
,,,,HOR9,292
,,,,HOR10,310
,,,,HOR11,291
,,,,HOR12,278
30/03/2025,2025-03-30T01:00:00,ES27,Norte,HOR1,2641
,,,,HOR2,2288
,,,,HOR3,1877
,,,,HOR4,1419
,,,,HOR5,1362
,,,,HOR6,1253
,,,,HOR7,1469
,,,,HOR8,1543
,,,,HOR9,1360
,,,,HOR10,1870
,,,,HOR11,2241
,,,,HOR12,2789
30/03/2025,2025-03-30T01:00:00,ES27,Sur,HOR1,3254
,,,,HOR2,3028
,,,,HOR3,2833
,,,,HOR4,2710
,,,,HOR5,2537
,,,,HOR6,2394
,,,,HOR7,2531
,,,,HOR8,2451
,,,,HOR9,2329
,,,,HOR10,2263
,,,,HOR11,1997
,,,,HOR12,1735
30/03/2025,2025-03-30T01:00:00,ES27,Este,HOR1,912
,,,,HOR2,924
,,,,HOR3,822
,,,,HOR4,786
,,,,HOR5,668
,,,,HOR6,604
,,,,HOR7,591
,,,,HOR8,621
,,,,HOR9,653
,,,,HOR10,824
,,,,HOR11,1094
,,,,HOR12,1053
30/03/2025,2025-03-30T01:00:00,ES27,Oeste,HOR1,877
,,,,HOR2,1137
,,,,HOR3,1075
,,,,HOR4,1054
,,,,HOR5,1149
,,,,HOR6,999
,,,,HOR7,1058
,,,,HOR8,972
,,,,HOR9,858
,,,,HOR10,749
,,,,HOR11,656
,,,,HOR12,406
30/03/2025,2025-03-30T01:00:00,ES28,Norte,HOR1,197
,,,,HOR2,180
,,,,HOR3,142
,,,,HOR4,106
,,,,HOR5,105
,,,,HOR6,124
,,,,HOR7,152
,,,,HOR8,167
,,,,HOR9,270
,,,,HOR10,355
,,,,HOR11,468
,,,,HOR12,561
30/03/2025,2025-03-30T01:00:00,ES28,Sur,HOR1,595
,,,,HOR2,565
,,,,HOR3,411
,,,,HOR4,439
,,,,HOR5,543
,,,,HOR6,470
,,,,HOR7,528
,,,,HOR8,517
,,,,HOR9,488
,,,,HOR10,371
,,,,HOR11,272
,,,,HOR12,139
30/03/2025,2025-03-30T01:00:00,ES28,Este,HOR1,261
,,,,HOR2,228
,,,,HOR3,219
,,,,HOR4,177
,,,,HOR5,209
,,,,HOR6,242
,,,,HOR7,240
,,,,HOR8,287
,,,,HOR9,354
,,,,HOR10,444
,,,,HOR11,554
,,,,HOR12,608
30/03/2025,2025-03-30T01:00:00,ES28,Oeste,HOR1,748
,,,,HOR2,740
,,,,HOR3,506
,,,,HOR4,531
,,,,HOR5,623
,,,,HOR6,669
,,,,HOR7,797
,,,,HOR8,703
,,,,HOR9,655
,,,,HOR10,482
,,,,HOR11,391
,,,,HOR12,180
30/03/2025,2025-03-30T01:00:00,ES29,Norte,HOR1,1333
,,,,HOR2,1002
,,,,HOR3,800
,,,,HOR4,691
,,,,HOR5,628
,,,,HOR6,757
,,,,HOR7,955
,,,,HOR8,840
,,,,HOR9,794
,,,,HOR10,1401
,,,,HOR11,1643
,,,,HOR12,2025
30/03/2025,2025-03-30T01:00:00,ES29,Sur,HOR1,2315
,,,,HOR2,2385
,,,,HOR3,2346
,,,,HOR4,2071
,,,,HOR5,1946
,,,,HOR6,1789
,,,,HOR7,1811
,,,,HOR8,1995
,,,,HOR9,2053
,,,,HOR10,1560
,,,,HOR11,1315
,,,,HOR12,1021
30/03/2025,2025-03-30T01:00:00,ES29,Este,HOR1,1230
,,,,HOR2,830
,,,,HOR3,659
,,,,HOR4,590
,,,,HOR5,552
,,,,HOR6,507
,,,,HOR7,760
,,,,HOR8,643
,,,,HOR9,783
,,,,HOR10,882
,,,,HOR11,1090
,,,,HOR12,1301
30/03/2025,2025-03-30T01:00:00,ES29,Oeste,HOR1,1467
,,,,HOR2,1330
,,,,HOR3,1276
,,,,HOR4,1141
,,,,HOR5,1207
,,,,HOR6,1450
,,,,HOR7,1474
,,,,HOR8,1532
,,,,HOR9,1491
,,,,HOR10,1320
,,,,HOR11,1357
,,,,HOR12,1011
30/03/2025,2025-03-30T01:00:00,ES30,Norte,HOR1,277
,,,,HOR2,205
,,,,HOR3,177
,,,,HOR4,133
,,,,HOR5,119
,,,,HOR6,126
,,,,HOR7,118
,,,,HOR8,111
,,,,HOR9,103
,,,,HOR10,162
,,,,HOR11,221
,,,,HOR12,325
30/03/2025,2025-03-30T01:00:00,ES30,Sur,HOR1,414
,,,,HOR2,398
,,,,HOR3,423
,,,,HOR4,306
,,,,HOR5,288
,,,,HOR6,357
,,,,HOR7,333
,,,,HOR8,335
,,,,HOR9,380
,,,,HOR10,364
,,,,HOR11,316
,,,,HOR12,243
30/03/2025,2025-03-30T01:00:00,ES30,Este,HOR1,429
,,,,HOR2,365
,,,,HOR3,340
,,,,HOR4,347
,,,,HOR5,330
,,,,HOR6,241
,,,,HOR7,228
,,,,HOR8,225
,,,,HOR9,266
,,,,HOR10,353
,,,,HOR11,533
,,,,HOR12,698
30/03/2025,2025-03-30T01:00:00,ES30,Oeste,HOR1,853
,,,,HOR2,835
,,,,HOR3,719
,,,,HOR4,498
,,,,HOR5,431
,,,,HOR6,514
,,,,HOR7,521
,,,,HOR8,669
,,,,HOR9,604
,,,,HOR10,572
,,,,HOR11,437
,,,,HOR12,313
30/03/2025,2025-03-30T01:00:00,ES31,Norte,HOR1,120
,,,,HOR2,95
,,,,HOR3,60
,,,,HOR4,41
,,,,HOR5,39
,,,,HOR6,38
,,,,HOR7,53
,,,,HOR8,45
,,,,HOR9,65
,,,,HOR10,88
,,,,HOR11,163
,,,,HOR12,254
30/03/2025,2025-03-30T01:00:00,ES31,Sur,HOR1,215
,,,,HOR2,300
,,,,HOR3,301
,,,,HOR4,151
,,,,HOR5,180
,,,,HOR6,224
,,,,HOR7,191
,,,,HOR8,190
,,,,HOR9,195
,,,,HOR10,151
,,,,HOR11,94
,,,,HOR12,75
30/03/2025,2025-03-30T01:00:00,ES31,Este,HOR1,84
,,,,HOR2,54
,,,,HOR3,65
,,,,HOR4,44
,,,,HOR5,42
,,,,HOR6,23
,,,,HOR7,50
,,,,HOR8,54
,,,,HOR9,76
,,,,HOR10,102
,,,,HOR11,129
,,,,HOR12,198
30/03/2025,2025-03-30T01:00:00,ES31,Oeste,HOR1,238
,,,,HOR2,322
,,,,HOR3,281
,,,,HOR4,157
,,,,HOR5,128
,,,,HOR6,231
,,,,HOR7,214
,,,,HOR8,204
,,,,HOR9,179
,,,,HOR10,148
,,,,HOR11,75
,,,,HOR12,58
30/03/2025,2025-03-30T01:00:00,ES32,Norte,HOR1,413
,,,,HOR2,419
,,,,HOR3,0
,,,,HOR4,367
,,,,HOR5,301
,,,,HOR6,276
,,,,HOR7,213
,,,,HOR8,307
,,,,HOR9,341
,,,,HOR10,350
,,,,HOR11,590
,,,,HOR12,737
30/03/2025,2025-03-30T01:00:00,ES32,Sur,HOR1,708
,,,,HOR2,694
,,,,HOR3,626
,,,,HOR4,493
,,,,HOR5,390
,,,,HOR6,513
,,,,HOR7,569
,,,,HOR8,618
,,,,HOR9,535
,,,,HOR10,519
,,,,HOR11,409
,,,,HOR12,313
30/03/2025,2025-03-30T01:00:00,ES32,Este,HOR1,437
,,,,HOR2,435
,,,,HOR3,0
,,,,HOR4,303
,,,,HOR5,218
,,,,HOR6,180
,,,,HOR7,175
,,,,HOR8,151
,,,,HOR9,145
,,,,HOR10,188
,,,,HOR11,272
,,,,HOR12,339
30/03/2025,2025-03-30T01:00:00,ES32,Oeste,HOR1,408
,,,,HOR2,481
,,,,HOR3,520
,,,,HOR4,429
,,,,HOR5,425
,,,,HOR6,394
,,,,HOR7,365
,,,,HOR8,382
,,,,HOR9,379
,,,,HOR10,405
,,,,HOR11,333
,,,,HOR12,322
30/03/2025,2025-03-30T01:00:00,ES33,Norte,HOR1,417
,,,,HOR2,235
,,,,HOR3,143
,,,,HOR4,101
,,,,HOR5,78
,,,,HOR6,112
,,,,HOR7,164
,,,,HOR8,227
,,,,HOR9,284
,,,,HOR10,431
,,,,HOR11,647
,,,,HOR12,830
30/03/2025,2025-03-30T01:00:00,ES33,Sur,HOR1,1010
,,,,HOR2,1064
,,,,HOR3,1198
,,,,HOR4,756
,,,,HOR5,744
,,,,HOR6,920
,,,,HOR7,1071
,,,,HOR8,1079
,,,,HOR9,1162
,,,,HOR10,986
,,,,HOR11,566
,,,,HOR12,403
30/03/2025,2025-03-30T01:00:00,ES33,Este,HOR1,302
,,,,HOR2,191
,,,,HOR3,99
,,,,HOR4,69
,,,,HOR5,57
,,,,HOR6,49
,,,,HOR7,97
,,,,HOR8,103
,,,,HOR9,152
,,,,HOR10,267
,,,,HOR11,458
,,,,HOR12,618
30/03/2025,2025-03-30T01:00:00,ES33,Oeste,HOR1,636
,,,,HOR2,712
,,,,HOR3,762
,,,,HOR4,487
,,,,HOR5,476
,,,,HOR6,613
,,,,HOR7,620
,,,,HOR8,636
,,,,HOR9,668
,,,,HOR10,561
,,,,HOR11,366
,,,,HOR12,237
30/03/2025,2025-03-30T01:00:00,ES34,Norte,HOR1,231
,,,,HOR2,343
,,,,HOR3,261
,,,,HOR4,282
,,,,HOR5,202
,,,,HOR6,242
,,,,HOR7,130
,,,,HOR8,150
,,,,HOR9,189
,,,,HOR10,202
,,,,HOR11,289
,,,,HOR12,340
30/03/2025,2025-03-30T01:00:00,ES34,Sur,HOR1,333
,,,,HOR2,183
,,,,HOR3,261
,,,,HOR4,261
,,,,HOR5,244
,,,,HOR6,288
,,,,HOR7,240
,,,,HOR8,283
,,,,HOR9,269
,,,,HOR10,233
,,,,HOR11,192
,,,,HOR12,178
30/03/2025,2025-03-30T01:00:00,ES34,Este,HOR1,0
,,,,HOR2,0
,,,,HOR3,0
,,,,HOR4,0
,,,,HOR5,0
,,,,HOR6,0
,,,,HOR7,0
,,,,HOR8,0
,,,,HOR9,0
,,,,HOR10,0
,,,,HOR11,0
,,,,HOR12,0
30/03/2025,2025-03-30T01:00:00,ES34,Oeste,HOR1,0
,,,,HOR2,0
,,,,HOR3,0
,,,,HOR4,0
,,,,HOR5,0
,,,,HOR6,0
,,,,HOR7,0
,,,,HOR8,0
,,,,HOR9,0
,,,,HOR10,0
,,,,HOR11,0
,,,,HOR12,0
30/03/2025,2025-03-30T01:00:00,ES36,Norte,HOR1,711
,,,,HOR2,564
,,,,HOR3,519
,,,,HOR4,451
,,,,HOR5,374
,,,,HOR6,344
,,,,HOR7,244
,,,,HOR8,67
,,,,HOR9,17
,,,,HOR10,96
,,,,HOR11,305
,,,,HOR12,638
30/03/2025,2025-03-30T01:00:00,ES36,Sur,HOR1,970
,,,,HOR2,1046
,,,,HOR3,796
,,,,HOR4,1007
,,,,HOR5,1104
,,,,HOR6,847
,,,,HOR7,1056
,,,,HOR8,963
,,,,HOR9,844
,,,,HOR10,662
,,,,HOR11,509
,,,,HOR12,299
30/03/2025,2025-03-30T01:00:00,ES36,Este,HOR1,547
,,,,HOR2,336
,,,,HOR3,361
,,,,HOR4,278
,,,,HOR5,238
,,,,HOR6,222
,,,,HOR7,213
,,,,HOR8,132
,,,,HOR9,11
,,,,HOR10,155
,,,,HOR11,515
,,,,HOR12,783
30/03/2025,2025-03-30T01:00:00,ES36,Oeste,HOR1,1172
,,,,HOR2,1177
,,,,HOR3,733
,,,,HOR4,862
,,,,HOR5,1064
,,,,HOR6,1063
,,,,HOR7,1292
,,,,HOR8,1129
,,,,HOR9,821
,,,,HOR10,575
,,,,HOR11,404
,,,,HOR12,244
30/03/2025,2025-03-30T01:00:00,ES37,Norte,HOR1,514
,,,,HOR2,492
,,,,HOR3,407
,,,,HOR4,269
,,,,HOR5,264
,,,,HOR6,265
,,,,HOR7,232
,,,,HOR8,248
,,,,HOR9,262
,,,,HOR10,542
,,,,HOR11,797
,,,,HOR12,929
30/03/2025,2025-03-30T01:00:00,ES37,Sur,HOR1,1121
,,,,HOR2,1008
,,,,HOR3,747
,,,,HOR4,877
,,,,HOR5,1002
,,,,HOR6,727
,,,,HOR7,996
,,,,HOR8,892
,,,,HOR9,782
,,,,HOR10,553
,,,,HOR11,419
,,,,HOR12,259
30/03/2025,2025-03-30T01:00:00,ES37,Este,HOR1,437
,,,,HOR2,264
,,,,HOR3,306
,,,,HOR4,223
,,,,HOR5,216
,,,,HOR6,255
,,,,HOR7,291
,,,,HOR8,389
,,,,HOR9,498
,,,,HOR10,729
,,,,HOR11,1013
,,,,HOR12,1177
30/03/2025,2025-03-30T01:00:00,ES37,Oeste,HOR1,1446
,,,,HOR2,1297
,,,,HOR3,761
,,,,HOR4,879
,,,,HOR5,1055
,,,,HOR6,1037
,,,,HOR7,1248
,,,,HOR8,1246
,,,,HOR9,1031
,,,,HOR10,620
,,,,HOR11,411
,,,,HOR12,197
30/03/2025,2025-03-30T01:00:00,ES38,Norte,HOR1,144
,,,,HOR2,89
,,,,HOR3,47
,,,,HOR4,19
,,,,HOR5,32
,,,,HOR6,24
,,,,HOR7,31
,,,,HOR8,65
,,,,HOR9,125
,,,,HOR10,190
,,,,HOR11,276
,,,,HOR12,373
30/03/2025,2025-03-30T01:00:00,ES38,Sur,HOR1,194
,,,,HOR2,662
,,,,HOR3,200
,,,,HOR4,508
,,,,HOR5,97
,,,,HOR6,122
,,,,HOR7,141
,,,,HOR8,561
,,,,HOR9,158
,,,,HOR10,510
,,,,HOR11,412
,,,,HOR12,39
30/03/2025,2025-03-30T01:00:00,ES38,Este,HOR1,114
,,,,HOR2,55
,,,,HOR3,36
,,,,HOR4,27
,,,,HOR5,25
,,,,HOR6,28
,,,,HOR7,47
,,,,HOR8,71
,,,,HOR9,114
,,,,HOR10,125
,,,,HOR11,238
,,,,HOR12,325
30/03/2025,2025-03-30T01:00:00,ES38,Oeste,HOR1,331
,,,,HOR2,448
,,,,HOR3,353
,,,,HOR4,216
,,,,HOR5,257
,,,,HOR6,249
,,,,HOR7,334
,,,,HOR8,343
,,,,HOR9,306
,,,,HOR10,256
,,,,HOR11,149
,,,,HOR12,70
30/03/2025,2025-03-30T01:00:00,ES39,Norte,HOR1,830
,,,,HOR2,696
,,,,HOR3,402
,,,,HOR4,227
,,,,HOR5,185
,,,,HOR6,217
,,,,HOR7,218
,,,,HOR8,270
,,,,HOR9,392
,,,,HOR10,493
,,,,HOR11,677
,,,,HOR12,1005
30/03/2025,2025-03-30T01:00:00,ES39,Sur,HOR1,1258
,,,,HOR2,1545
,,,,HOR3,2086
,,,,HOR4,2080
,,,,HOR5,1218
,,,,HOR6,1351
,,,,HOR7,1815
,,,,HOR8,1937
,,,,HOR9,1701
,,,,HOR10,1778
,,,,HOR11,1667
,,,,HOR12,944
30/03/2025,2025-03-30T01:00:00,ES39,Este,HOR1,644
,,,,HOR2,568
,,,,HOR3,402
,,,,HOR4,225
,,,,HOR5,207
,,,,HOR6,169
,,,,HOR7,146
,,,,HOR8,253
,,,,HOR9,316
,,,,HOR10,553
,,,,HOR11,841
,,,,HOR12,1151
30/03/2025,2025-03-30T01:00:00,ES39,Oeste,HOR1,1368
,,,,HOR2,1617
,,,,HOR3,1970
,,,,HOR4,1662
,,,,HOR5,985
,,,,HOR6,1183
,,,,HOR7,1384
,,,,HOR8,1500
,,,,HOR9,1479
,,,,HOR10,1475
,,,,HOR11,1189
,,,,HOR12,762
30/03/2025,2025-03-30T01:00:00,ES40,Norte,HOR1,600
,,,,HOR2,492
,,,,HOR3,474
,,,,HOR4,302
,,,,HOR5,258
,,,,HOR6,288
,,,,HOR7,274
,,,,HOR8,406
,,,,HOR9,696
,,,,HOR10,1067
,,,,HOR11,1406
,,,,HOR12,1149
30/03/2025,2025-03-30T01:00:00,ES40,Sur,HOR1,1457
,,,,HOR2,1381
,,,,HOR3,1004
,,,,HOR4,997
,,,,HOR5,1315
,,,,HOR6,1192
,,,,HOR7,1365
,,,,HOR8,1236
,,,,HOR9,1078
,,,,HOR10,718
,,,,HOR11,467
,,,,HOR12,270
30/03/2025,2025-03-30T01:00:00,ES40,Este,HOR1,704
,,,,HOR2,732
,,,,HOR3,565
,,,,HOR4,445
,,,,HOR5,339
,,,,HOR6,385
,,,,HOR7,347
,,,,HOR8,570
,,,,HOR9,869
,,,,HOR10,1253
,,,,HOR11,1882
,,,,HOR12,1115
30/03/2025,2025-03-30T01:00:00,ES40,Oeste,HOR1,1595
,,,,HOR2,1322
,,,,HOR3,850
,,,,HOR4,1057
,,,,HOR5,1174
,,,,HOR6,1015
,,,,HOR7,1263
,,,,HOR8,1237
,,,,HOR9,1234
,,,,HOR10,868
,,,,HOR11,628
,,,,HOR12,344
30/03/2025,2025-03-30T01:00:00,ES41,Norte,HOR1,430
,,,,HOR2,336
,,,,HOR3,419
,,,,HOR4,322
,,,,HOR5,300
,,,,HOR6,290
,,,,HOR7,293
,,,,HOR8,435
,,,,HOR9,647
,,,,HOR10,872
,,,,HOR11,952
,,,,HOR12,964
30/03/2025,2025-03-30T01:00:00,ES41,Sur,HOR1,993
,,,,HOR2,929
,,,,HOR3,717
,,,,HOR4,643
,,,,HOR5,859
,,,,HOR6,711
,,,,HOR7,841
,,,,HOR8,884
,,,,HOR9,839
,,,,HOR10,690
,,,,HOR11,461
,,,,HOR12,283
30/03/2025,2025-03-30T01:00:00,ES41,Este,HOR1,301
,,,,HOR2,216
,,,,HOR3,243
,,,,HOR4,177
,,,,HOR5,170
,,,,HOR6,185
,,,,HOR7,189
,,,,HOR8,397
,,,,HOR9,574
,,,,HOR10,672
,,,,HOR11,688
,,,,HOR12,776
30/03/2025,2025-03-30T01:00:00,ES41,Oeste,HOR1,874
,,,,HOR2,899
,,,,HOR3,692
,,,,HOR4,630
,,,,HOR5,760
,,,,HOR6,766
,,,,HOR7,866
,,,,HOR8,889
,,,,HOR9,807
,,,,HOR10,648
,,,,HOR11,429
,,,,HOR12,240
30/03/2025,2025-03-30T01:00:00,ES42,Norte,HOR1,297
,,,,HOR2,192
,,,,HOR3,241
,,,,HOR4,172
,,,,HOR5,142
,,,,HOR6,159
,,,,HOR7,84
,,,,HOR8,85
,,,,HOR9,116
,,,,HOR10,199
,,,,HOR11,260
,,,,HOR12,293
30/03/2025,2025-03-30T01:00:00,ES42,Sur,HOR1,284
,,,,HOR2,348
,,,,HOR3,237
,,,,HOR4,296
,,,,HOR5,301
,,,,HOR6,270
,,,,HOR7,330
,,,,HOR8,314
,,,,HOR9,298
,,,,HOR10,230
,,,,HOR11,162
,,,,HOR12,113
30/03/2025,2025-03-30T01:00:00,ES42,Este,HOR1,205
,,,,HOR2,108
,,,,HOR3,172
,,,,HOR4,107
,,,,HOR5,100
,,,,HOR6,98
,,,,HOR7,68
,,,,HOR8,243
,,,,HOR9,207
,,,,HOR10,322
,,,,HOR11,516
,,,,HOR12,363
30/03/2025,2025-03-30T01:00:00,ES42,Oeste,HOR1,335
,,,,HOR2,362
,,,,HOR3,251
,,,,HOR4,249
,,,,HOR5,282
,,,,HOR6,278
,,,,HOR7,339
,,,,HOR8,337
,,,,HOR9,315
,,,,HOR10,222
,,,,HOR11,134
,,,,HOR12,87
30/03/2025,2025-03-30T01:00:00,ES43,Norte,HOR1,191
,,,,HOR2,173
,,,,HOR3,170
,,,,HOR4,136
,,,,HOR5,158
,,,,HOR6,144
,,,,HOR7,177
,,,,HOR8,179
,,,,HOR9,210
,,,,HOR10,265
,,,,HOR11,358
,,,,HOR12,479
30/03/2025,2025-03-30T01:00:00,ES43,Sur,HOR1,473
,,,,HOR2,491
,,,,HOR3,486
,,,,HOR4,358
,,,,HOR5,350
,,,,HOR6,429
,,,,HOR7,415
,,,,HOR8,515
,,,,HOR9,451
,,,,HOR10,435
,,,,HOR11,336
,,,,HOR12,194
30/03/2025,2025-03-30T01:00:00,ES43,Este,HOR1,315
,,,,HOR2,196
,,,,HOR3,162
,,,,HOR4,117
,,,,HOR5,98
,,,,HOR6,100
,,,,HOR7,135
,,,,HOR8,96
,,,,HOR9,121
,,,,HOR10,158
,,,,HOR11,212
,,,,HOR12,366
30/03/2025,2025-03-30T01:00:00,ES43,Oeste,HOR1,415
,,,,HOR2,503
,,,,HOR3,459
,,,,HOR4,343
,,,,HOR5,338
,,,,HOR6,451
,,,,HOR7,409
,,,,HOR8,414
,,,,HOR9,427
,,,,HOR10,399
,,,,HOR11,296
,,,,HOR12,321
30/03/2025,2025-03-30T01:00:00,ES44,Norte,HOR1,810
,,,,HOR2,864
,,,,HOR3,689
,,,,HOR4,540
,,,,HOR5,599
,,,,HOR6,528
,,,,HOR7,367
,,,,HOR8,854
,,,,HOR9,881
,,,,HOR10,1166
,,,,HOR11,1342
,,,,HOR12,1376
30/03/2025,2025-03-30T01:00:00,ES44,Sur,HOR1,1105
,,,,HOR2,1153
,,,,HOR3,961
,,,,HOR4,1058
,,,,HOR5,1175
,,,,HOR6,1184
,,,,HOR7,1164
,,,,HOR8,1044
,,,,HOR9,865
,,,,HOR10,692
,,,,HOR11,561
,,,,HOR12,391
30/03/2025,2025-03-30T01:00:00,ES44,Este,HOR1,0
,,,,HOR2,0
,,,,HOR3,0
,,,,HOR4,0
,,,,HOR5,0
,,,,HOR6,0
,,,,HOR7,0
,,,,HOR8,0
,,,,HOR9,0
,,,,HOR10,0
,,,,HOR11,0
,,,,HOR12,0
30/03/2025,2025-03-30T01:00:00,ES44,Oeste,HOR1,0
,,,,HOR2,0
,,,,HOR3,0
,,,,HOR4,0
,,,,HOR5,0
,,,,HOR6,0
,,,,HOR7,0
,,,,HOR8,0
,,,,HOR9,0
,,,,HOR10,0
,,,,HOR11,0
,,,,HOR12,0
30/03/2025,2025-03-30T01:00:00,ES45,Norte,HOR1,975
,,,,HOR2,876
,,,,HOR3,663
,,,,HOR4,496
,,,,HOR5,457
,,,,HOR6,418
,,,,HOR7,361
,,,,HOR8,617
,,,,HOR9,798
,,,,HOR10,1086
,,,,HOR11,1269
,,,,HOR12,1388
30/03/2025,2025-03-30T01:00:00,ES45,Sur,HOR1,1439
,,,,HOR2,1506
,,,,HOR3,1303
,,,,HOR4,1119
,,,,HOR5,1204
,,,,HOR6,1247
,,,,HOR7,1295
,,,,HOR8,1422
,,,,HOR9,1108
,,,,HOR10,912
,,,,HOR11,684
,,,,HOR12,489
30/03/2025,2025-03-30T01:00:00,ES45,Este,HOR1,0
,,,,HOR2,0
,,,,HOR3,0
,,,,HOR4,0
,,,,HOR5,0
,,,,HOR6,0
,,,,HOR7,0
,,,,HOR8,0
,,,,HOR9,0
,,,,HOR10,0
,,,,HOR11,0
,,,,HOR12,0
30/03/2025,2025-03-30T01:00:00,ES45,Oeste,HOR1,0
,,,,HOR2,0
,,,,HOR3,0
,,,,HOR4,0
,,,,HOR5,0
,,,,HOR6,0
,,,,HOR7,0
,,,,HOR8,0
,,,,HOR9,0
,,,,HOR10,0
,,,,HOR11,0
,,,,HOR12,0
30/03/2025,2025-03-30T01:00:00,ES46,Norte,HOR1,223
,,,,HOR2,360
,,,,HOR3,169
,,,,HOR4,128
,,,,HOR5,127
,,,,HOR6,181
,,,,HOR7,188
,,,,HOR8,261
,,,,HOR9,385
,,,,HOR10,508
,,,,HOR11,669
,,,,HOR12,699
30/03/2025,2025-03-30T01:00:00,ES46,Sur,HOR1,816
,,,,HOR2,662
,,,,HOR3,584
,,,,HOR4,545
,,,,HOR5,660
,,,,HOR6,691
,,,,HOR7,669
,,,,HOR8,654
,,,,HOR9,660
,,,,HOR10,496
,,,,HOR11,295
,,,,HOR12,162
30/03/2025,2025-03-30T01:00:00,ES46,Este,HOR1,237
,,,,HOR2,312
,,,,HOR3,170
,,,,HOR4,133
,,,,HOR5,129
,,,,HOR6,210
,,,,HOR7,196
,,,,HOR8,187
,,,,HOR9,314
,,,,HOR10,493
,,,,HOR11,560
,,,,HOR12,747
30/03/2025,2025-03-30T01:00:00,ES46,Oeste,HOR1,839
,,,,HOR2,811
,,,,HOR3,582
,,,,HOR4,591
,,,,HOR5,652
,,,,HOR6,767
,,,,HOR7,790
,,,,HOR8,876
,,,,HOR9,852
,,,,HOR10,605
,,,,HOR11,349
,,,,HOR12,239
30/03/2025,2025-03-30T01:00:00,ES47,Norte,HOR1,323
,,,,HOR2,312
,,,,HOR3,291
,,,,HOR4,229
,,,,HOR5,177
,,,,HOR6,194
,,,,HOR7,153
,,,,HOR8,197
,,,,HOR9,337
,,,,HOR10,456
,,,,HOR11,604
,,,,HOR12,773
30/03/2025,2025-03-30T01:00:00,ES47,Sur,HOR1,769
,,,,HOR2,746
,,,,HOR3,629
,,,,HOR4,561
,,,,HOR5,602
,,,,HOR6,607
,,,,HOR7,629
,,,,HOR8,724
,,,,HOR9,712
,,,,HOR10,548
,,,,HOR11,403
,,,,HOR12,266
30/03/2025,2025-03-30T01:00:00,ES47,Este,HOR1,398
,,,,HOR2,420
,,,,HOR3,347
,,,,HOR4,305
,,,,HOR5,263
,,,,HOR6,275
,,,,HOR7,230
,,,,HOR8,281
,,,,HOR9,389
,,,,HOR10,463
,,,,HOR11,584
,,,,HOR12,703
30/03/2025,2025-03-30T01:00:00,ES47,Oeste,HOR1,676
,,,,HOR2,670
,,,,HOR3,520
,,,,HOR4,574
,,,,HOR5,580
,,,,HOR6,574
,,,,HOR7,592
,,,,HOR8,597
,,,,HOR9,538
,,,,HOR10,479
,,,,HOR11,328
,,,,HOR12,251
30/03/2025,2025-03-30T01:00:00,ES48,Norte,HOR1,254
,,,,HOR2,264
,,,,HOR3,151
,,,,HOR4,126
,,,,HOR5,117
,,,,HOR6,217
,,,,HOR7,212
,,,,HOR8,247
,,,,HOR9,319
,,,,HOR10,525
,,,,HOR11,593
,,,,HOR12,729
30/03/2025,2025-03-30T01:00:00,ES48,Sur,HOR1,807
,,,,HOR2,721
,,,,HOR3,528
,,,,HOR4,522
,,,,HOR5,669
,,,,HOR6,726
,,,,HOR7,711
,,,,HOR8,822
,,,,HOR9,727
,,,,HOR10,468
,,,,HOR11,274
,,,,HOR12,155
30/03/2025,2025-03-30T01:00:00,ES48,Este,HOR1,201
,,,,HOR2,216
,,,,HOR3,200
,,,,HOR4,142
,,,,HOR5,112
,,,,HOR6,153
,,,,HOR7,195
,,,,HOR8,272
,,,,HOR9,385
,,,,HOR10,503
,,,,HOR11,650
,,,,HOR12,754
30/03/2025,2025-03-30T01:00:00,ES48,Oeste,HOR1,807
,,,,HOR2,774
,,,,HOR3,534
,,,,HOR4,499
,,,,HOR5,581
,,,,HOR6,647
,,,,HOR7,686
,,,,HOR8,649
,,,,HOR9,525
,,,,HOR10,367
,,,,HOR11,272
,,,,HOR12,148
30/03/2025,2025-03-30T01:00:00,ES49,Norte,HOR1,259
,,,,HOR2,108
,,,,HOR3,130
,,,,HOR4,109
,,,,HOR5,114
,,,,HOR6,167
,,,,HOR7,142
,,,,HOR8,192
,,,,HOR9,264
,,,,HOR10,367
,,,,HOR11,486
,,,,HOR12,568
30/03/2025,2025-03-30T01:00:00,ES49,Sur,HOR1,705
,,,,HOR2,733
,,,,HOR3,445
,,,,HOR4,534
,,,,HOR5,574
,,,,HOR6,513
,,,,HOR7,594
,,,,HOR8,561
,,,,HOR9,452
,,,,HOR10,357
,,,,HOR11,265
,,,,HOR12,129
30/03/2025,2025-03-30T01:00:00,ES49,Este,HOR1,149
