fecha,wikidata_fecha,totalUsoAlDia,horasTotalesDeUso,horasTtotalesDeServicio,horasTotalesDeDisponibilidad,bicicletasMediasDisponibilidad,usoPorAbandonadosOcasionales,usoPorAbandonadosAnuales
2019-07-03,,2918.88,45753.12,48672.0,2028.0,11273,41,11314
2019-08-03,,3466.33,45205.67,48672.0,2028.0,1205,93,12143
2019-09-03,,3031.27,45640.73,48672.0,2028.0,8538,272,881
2019-10-03,,3089.48,45582.52,48672.0,2028.0,8361,331,8692
2019-11-03,,3125.5,45546.5,48672.0,2028.0,11603,139,11742
2019-12-03,,3408.12,45263.88,48672.0,2028.0,12468,82,1255
"March 13, 2019",Q57349923,3154.53,45517.47,48672.0,2028.0,12115,68,12183
"March 14, 2019",Q57349926,3275.17,45396.83,48672.0,2028.0,12469,36,12505
"March 15, 2019",Q57349930,3594.28,45077.72,48672.0,2028.0,12642,127,12769
"March 16, 2019",Q57349935,3262.43,45409.57,48672.0,2028.0,9305,303,9608
"March 17, 2019",Q57349938,2947.63,45724.37,48672.0,2028.0,8264,317,8581
"March 18, 2019",Q57349942,2934.4,45737.6,48672.0,2028.0,10701,91,10792
"March 19, 2019",Q57349946,3068.25,45603.75,48672.0,2028.0,11491,64,11555
"March 20, 2019",Q57349950,3182.03,45489.97,48672.0,2028.0,12079,43,12122
"March 21, 2019",Q57349952,3284.38,45387.62,48672.0,2028.0,12284,102,12386
"March 22, 2019",Q57349955,3606.68,45065.32,48672.0,2028.0,12361,124,12485
"March 23, 2019",Q57349959,2992.03,45679.97,48672.0,2028.0,8807,348,9155
"March 24, 2019",Q57349961,3024.33,45647.67,48672.0,2028.0,8421,289,871
"March 25, 2019",Q57349964,3109.88,45562.12,48672.0,2028.0,11643,101,11744
"March 26, 2019",Q57349967,3285.5,45386.5,48672.0,2028.0,12383,62,12445
"March 27, 2019",Q57349970,3424.97,45247.03,48672.0,2028.0,12579,48,12627
"March 28, 2019",Q57349972,3565.28,45106.72,48672.0,2028.0,12736,66,12802
"March 29, 2019",Q57349976,3501.92,45170.08,48672.0,2028.0,12202,136,12338
"March 30, 2019",Q57349981,2998.2,45673.8,48672.0,2028.0,8832,303,9135
"March 31, 2019",Q57349984,2051.13,45748.66,47799.79,2078.25,6038,109,6147
2019-01-04,,2994.93,45677.07,48672.0,2028.0,10889,77,10966
2019-02-04,,3116.48,45555.52,48672.0,2028.0,11884,78,11962
2019-03-04,,3129.27,45542.73,48672.0,2028.0,12067,73,1214
2019-04-04,,3285.07,45386.93,48672.0,2028.0,12149,64,12213
2019-05-04,,2114.95,46557.05,48672.0,2028.0,7394,45,7439
2019-06-04,,1967.43,46704.57,48672.0,2028.0,6157,81,6238
2019-07-04,,2006.52,46665.48,48672.0,2028.0,5658,133,5791
2019-08-04,,2309.12,46362.88,48672.0,2028.0,8671,67,8738
2019-09-04,,2524.37,46147.63,48672.0,2028.0,9828,42,987
2019-10-04,,3099.87,45572.13,48672.0,2028.0,11477,60,11537
2019-11-04,,3182.35,45489.65,48672.0,2028.0,11988,39,12027
2019-12-04,,3446.7,45225.3,48672.0,2028.0,11997,90,12087
"April 13, 2019",Q57350030,2998.95,45673.05,48672.0,2028.0,8517,253,877
"April 14, 2019",Q57350032,2911.65,45760.35,48672.0,2028.0,7717,334,8051
2019-04-15,,2734.43,45937.57,48672.0,2028.0,9422,215,9637
"April 16, 2019",Q57350037,2803.15,45868.85,48672.0,2028.0,9803,205,10008
"April 17, 2019",Q57350041,2290.33,46381.67,48672.0,2028.0,811,197,8307
"April 18, 2019",Q57350045,698.8,47973.2,48672.0,2028.0,1881,20,1901
"April 19, 2019",Q57350048,798.53,47873.47,48672.0,2028.0,2125,47,2172
"April 20, 2019",Q57350049,1626.83,47045.17,48672.0,2028.0,43,266,4566
"April 21, 2019",Q57350053,1630.93,47041.07,48672.0,2028.0,4679,151,483
"April 22, 2019",Q57350057,2729.03,45942.97,48672.0,2028.0,9985,127,10112
"April 23, 2019",Q57350059,2222.27,46449.73,48672.0,2028.0,8378,41,8419
"April 24, 2019",Q57350063,988.13,47683.87,48672.0,2028.0,313,4,3134
"April 25, 2019",Q57350065,2762.95,45909.05,48672.0,2028.0,10511,58,10569
"April 26, 2019",Q57350068,3574.63,45097.37,48672.0,2028.0,12236,140,12376
"April 27, 2019",Q57350071,3629.12,45042.88,48672.0,2028.0,10038,357,10395
"April 28, 2019",Q57350072,3522.22,45149.78,48672.0,2028.0,9501,478,9979
"April 29, 2019",Q57350074,3507.08,44878.78,48385.86,2016.08,1241,176,12586
"April 30, 2019",Q57350078,3645.33,44565.12,48210.45,2008.77,12961,160,13121
2019-01-05,,2889.32,45782.68,48672.0,2028.0,7816,266,8082
2019-02-05,,2767.03,45904.97,48672.0,2028.0,7566,366,7932
2019-03-05,,2828.32,45843.68,48672.0,2028.0,8918,303,9221
2019-04-05,,2743.08,45928.92,48672.0,2028.0,7592,484,8076
2019-05-05,,2794.03,45877.97,48672.0,2028.0,7589,420,8009
2019-06-05,,3349.8,45322.2,48672.0,2028.0,12144,191,12335
2019-07-05,,3644.77,44737.71,48382.48,2015.94,13414,112,13526
2019-08-05,,3388.17,45283.83,48672.0,2028.0,12463,100,12563
2019-09-05,,3741.32,44930.68,48672.0,2028.0,13559,132,13691
2019-10-05,,3893.48,44778.52,48672.0,2028.0,13633,207,1384
2019-11-05,,3666.9,45005.1,48672.0,2028.0,10727,379,11106
2019-12-05,,3488.42,45133.48,48621.9,2025.91,9785,376,10161
"May 13, 2019",Q57350119,3930.68,44385.21,48315.89,2013.16,13329,151,1348
"May 14, 2019",Q57350121,4202.22,44469.78,48672.0,2028.0,14817,97,14914
"May 15, 2019",Q57350122,3708.87,44963.13,48672.0,2028.0,11475,238,11713
"May 16, 2019",Q57350126,3825.15,44846.85,48672.0,2028.0,13822,135,13957
"May 17, 2019",Q57350129,3327.55,45344.45,48672.0,2028.0,12104,103,12207
"May 18, 2019",Q57350132,2937.55,45734.45,48672.0,2028.0,9054,265,9319
"May 19, 2019",Q57350135,2979.27,45692.73,48672.0,2028.0,8984,240,9224
"May 20, 2019",Q57350137,3463.32,45208.68,48672.0,2028.0,12648,133,12781
"May 21, 2019",Q57350139,3784.62,44887.38,48672.0,2028.0,13876,104,1398
"May 22, 2019",Q57350143,3922.48,44749.52,48672.0,2028.0,14444,128,14572
"May 23, 2019",Q57350147,4179.07,44492.93,48672.0,2028.0,14623,134,14757
"May 24, 2019",Q57350152,4325.0,44899.0,49224.0,2051.0,14628,189,14817
"May 25, 2019",Q57350155,3374.73,45849.27,49224.0,2051.0,10151,391,10542
"May 26, 2019",Q57350156,3354.25,45857.44,49211.69,2050.49,9984,319,10303
"May 27, 2019",Q57350161,3762.02,44909.98,48672.0,2028.0,13497,156,13653
"May 28, 2019",Q57350165,3944.22,44999.81,48944.03,2039.33,14175,100,14275
"May 29, 2019",Q57350167,3883.78,45340.22,49224.0,2051.0,14349,114,14463
"May 30, 2019",Q57350168,4303.87,44920.13,49224.0,2051.0,14866,142,15008
"May 31, 2019",Q57350171,4385.95,44838.05,49224.0,2051.0,14237,244,14481
2019-01-06,,3574.75,45572.8,49147.55,2047.81,10287,304,10591
2019-02-06,,3387.12,45614.17,49001.29,2041.72,9707,311,10018
2019-03-06,,3835.48,44658.47,48493.95,2020.58,13647,125,13772
2019-04-06,,4208.3,44012.02,48220.32,2009.18,14813,119,14932
2019-05-06,,4079.27,44858.4,48937.67,2039.07,1423,102,14332
2019-06-06,,4195.33,45028.67,49224.0,2051.0,14659,122,14781
2019-07-06,,4025.5,45198.5,49224.0,2051.0,13697,126,13823
2019-08-06,,3321.33,45729.74,49051.07,2043.79,9794,359,10153
2019-09-06,,3142.32,45112.12,48254.44,2010.6,9286,271,9557
2019-10-06,,3750.23,44509.25,48259.48,2010.81,13345,162,13507
2019-11-06,,3779.88,45319.78,49099.66,2045.82,13696,104,138
2019-12-06,,4158.52,45065.48,49224.0,2051.0,14305,203,14508
"June 13, 2019",Q57350208,4169.67,45054.33,49224.0,2051.0,14681,157,14838
"June 14, 2019",Q57350212,4116.13,45107.87,49224.0,2051.0,14178,132,1431
"June 15, 2019",Q57350214,3133.97,46090.03,49224.0,2051.0,9586,260,9846
"June 16, 2019",Q57350216,3104.9,45974.06,49078.96,2044.96,8859,277,9136
"June 17, 2019",Q57350221,3895.27,45328.73,49224.0,2051.0,13437,124,13561
"June 18, 2019",Q57350224,4096.85,45050.0,49146.85,2047.79,14704,140,14844
"June 19, 2019",Q57350226,4151.62,45550.24,49701.86,2070.91,14795,133,14928
"June 20, 2019",Q57350230,4196.35,45989.02,50185.37,2091.06,15206,84,1529
"June 21, 2019",Q57350232,4116.18,45452.54,49568.72,2065.36,1438,122,14502
"June 22, 2019",Q57350234,2950.6,46438.77,49389.37,2057.89,9596,220,9816
"June 23, 2019",Q57350238,3081.12,46340.25,49421.37,2059.22,9154,270,9424
"June 24, 2019",Q57350241,3705.37,45556.83,49262.2,2052.59,13496,135,13631
"June 25, 2019",Q57350243,4007.45,45056.82,49064.27,2044.34,14698,162,1486
"June 26, 2019",Q57350246,4123.08,43880.43,48003.51,2000.15,14895,124,15019
"June 27, 2019",Q57350249,4121.63,43499.23,47620.86,1984.2,14801,99,149
"June 28, 2019",Q57350251,3773.35,43605.38,47378.73,1974.11,13711,120,13831
"June 29, 2019",Q57350255,2949.07,44115.14,47064.21,1961.01,9293,183,9476
"June 30, 2019",Q57350258,2665.18,43683.35,46348.53,1931.19,8453,179,8632
2019-01-07,,3232.02,41857.13,45089.15,1878.71,13339,102,13441
2019-02-07,,3858.57,40886.22,44744.79,1864.37,1411,120,1423
2019-03-07,,3986.33,40820.32,44806.65,1866.94,14288,99,14387
2019-04-07,,4077.85,40421.88,44499.73,1854.16,14481,149,1463
2019-05-07,,3882.38,40314.89,44197.27,1841.55,13325,113,13438
2019-06-07,,2792.38,40746.2,43538.58,1814.11,8568,145,8713
2019-07-07,,2817.07,40316.41,43133.48,1797.23,7882,159,8041
2019-08-07,,3581.88,40855.27,44437.15,1851.55,12644,139,12783
2019-09-07,,3807.43,39684.31,43491.74,1812.16,13842,156,13998
2019-10-07,,3706.18,38954.02,42660.2,1777.51,14007,135,14142
2019-11-07,,3734.15,38149.28,41883.43,1745.14,13793,105,13898
2019-12-07,,3502.37,38594.93,42097.3,1754.05,12532,106,12638
"July 13, 2019",Q57350307,2496.72,39330.2,41826.92,1742.79,8058,192,825
"July 14, 2019",Q57350313,2531.25,39567.12,42098.37,1754.1,7638,181,7819
"July 15, 2019",Q57350318,3295.38,38394.94,41690.32,1737.1,12117,68,12185
"July 16, 2019",Q57350324,3654.03,37576.14,41230.17,1717.92,13346,99,13445
"July 17, 2019",Q57350328,3841.5,38240.85,42082.35,1753.43,13831,135,13966
"July 18, 2019",Q57350333,3737.68,38522.9,42260.58,1760.86,13917,114,14031
"July 19, 2019",Q57350339,3409.27,38952.47,42361.74,1765.07,12398,111,12509
"July 20, 2019",Q57350343,2317.43,40393.58,42711.01,1779.63,7642,204,7846
"July 21, 2019",Q57350350,2230.17,40334.62,42564.79,1773.53,7049,144,7193
"July 22, 2019",Q57350355,3275.02,39619.51,42894.53,1787.27,1211,137,12247
"July 23, 2019",Q57350358,3296.4,39705.66,43002.06,1791.75,12242,71,12313
"July 24, 2019",Q57350364,3665.85,39679.51,43345.36,1806.06,13379,95,13474
"July 25, 2019",Q57350369,3579.7,39897.76,43477.46,1811.56,13265,114,13379
"July 26, 2019",Q57350374,3422.1,40684.38,44106.48,1837.77,12163,115,12278
"July 27, 2019",Q57350379,2518.5,41436.61,43955.11,1831.46,7782,204,7986
"July 28, 2019",Q57350383,2411.33,42018.34,44429.67,1851.24,7213,195,7408
"July 29, 2019",Q57350388,3204.6,40884.34,44088.94,1837.04,11815,79,11894
"July 30, 2019",Q57350393,3536.72,40406.58,43943.3,1830.97,12653,111,12764
"July 31, 2019",Q57350396,3380.18,40145.06,43525.24,1813.55,12465,75,1254
2019-01-08,,3340.6,39467.65,42808.25,1783.68,12183,123,12306
2019-02-08,,2976.42,39517.07,42493.49,1770.56,10746,113,10859
2019-03-08,,2175.3,40382.35,42557.65,1773.24,6807,183,699
2019-04-08,,2194.05,40918.55,43112.6,1796.36,635,261,6611
2019-05-08,,2638.47,40710.59,43349.06,1806.21,9548,187,9735
2019-06-08,,2939.23,40316.9,43256.13,1802.34,10501,158,10659
2019-07-08,,3115.3,40295.02,43410.32,1808.76,10755,195,1095
2019-08-08,,3019.25,40293.42,43312.67,1804.69,10448,90,10538
2019-09-08,,2729.6,40570.03,43299.63,1804.15,9229,135,9364
2019-10-08,,1932.58,41777.42,43710.0,1821.25,6066,137,6203
2019-11-08,,1902.75,41898.56,43801.31,1825.05,5636,186,5822
2019-12-08,,2419.43,41472.77,43892.2,1828.84,8413,79,8492
"August 13, 2019",Q57350446,2532.33,41345.09,43877.42,1828.23,8812,84,8896
"August 14, 2019",Q57350448,2437.47,41856.72,44294.19,1845.59,8543,72,8615
"August 15, 2019",Q57350450,1882.93,42335.44,44218.37,1842.43,5653,143,5796
"August 16, 2019",Q57350451,1955.02,43209.63,45164.65,1881.86,6499,130,6629
"August 17, 2019",Q57350455,1612.68,44220.06,45832.74,1909.7,5249,99,5348
"August 18, 2019",Q57350457,1780.45,43672.99,45453.44,1893.89,5223,108,5331
2019-08-19,,2427.1,42858.11,45285.21,1886.88,866,83,8743
"August 20, 2019",Q57350461,2622.85,43668.25,46291.1,1928.8,9296,84,938
"August 21, 2019",Q57350463,2746.6,43875.87,46622.47,1942.6,9656,133,9789
"August 22, 2019",Q57350464,2823.02,43873.96,46696.98,1945.71,10009,151,1016
"August 23, 2019",Q57350468,3770.22,44799.62,48569.84,2023.74,9386,174,956
"August 24, 2019",Q57350472,2145.02,45372.59,47517.61,1979.9,6694,209,6903
"August 25, 2019",Q57350473,2073.83,45746.89,47820.72,1992.53,6327,192,6519
"August 26, 2019",Q57350476,1840.68,46386.2,48226.88,2009.45,6417,73,649
"August 27, 2019",Q57350477,2983.07,45625.59,48608.66,2025.36,10903,120,11023
"August 28, 2019",Q57350478,3334.35,45479.47,48813.82,2033.91,11862,91,11953
"August 29, 2019",Q57350480,3561.72,45249.48,48811.2,2033.8,12462,123,12585
"August 30, 2019",Q57350485,2866.53,45978.92,48845.45,2035.23,10261,84,10345
"August 31, 2019",Q57350488,2756.18,46290.82,49047.0,2043.63,8529,233,8762
2019-01-09,,2914.17,46562.93,49477.1,2061.55,8646,173,8819
2019-02-09,,3794.08,45935.79,49729.87,2072.08,13305,86,13391
2019-03-09,,4060.3,46499.82,50560.12,2106.67,14696,72,14768
2019-04-09,,4410.67,46684.71,51095.38,2128.97,15229,115,15344
2019-05-09,,4463.6,47121.0,51584.6,2149.36,15238,159,15397
2019-06-09,,4027.75,48260.45,52288.2,2178.68,14176,144,1432
2019-07-09,,3107.43,48807.3,51914.73,2163.11,9778,186,9964
2019-08-09,,3318.53,48520.17,51838.7,2159.95,9631,229,986
2019-09-09,,4085.9,47360.69,51446.59,2143.61,14218,62,1428
2019-10-09,,4105.13,46913.57,51018.7,2125.78,14329,55,14384
2019-11-09,,4526.12,47144.14,51670.26,2152.93,15716,68,15784
2019-12-09,,4547.75,47784.71,52332.46,2180.52,15696,88,15784
"September 13, 2019",Q57350521,3339.12,48446.08,51785.2,2157.72,11415,62,11477
"September 14, 2019",Q57350523,2068.33,48850.33,50918.66,2121.61,6296,61,6357
"September 15, 2019",Q57350525,2812.93,47759.09,50572.02,2107.17,7602,111,7713
"September 16, 2019",Q57350529,4162.98,46385.46,50548.44,2106.19,14474,138,14612
"September 17, 2019",Q57350533,4322.33,46086.62,50408.95,2100.37,15318,105,15423
"September 18, 2019",Q57350537,4669.1,46950.14,51619.24,2150.8,16313,98,16411
"September 19, 2019",Q57350541,4788.47,47719.75,52508.22,2187.84,16599,139,16738
"September 20, 2019",Q57350545,4413.48,48448.01,52861.49,2202.56,14775,111,14886
"September 21, 2019",Q57350550,3052.45,49511.26,52563.71,2190.15,9034,139,9173
"September 22, 2019",Q57350552,3722.77,48896.22,52618.99,2192.46,10081,223,10304
"September 23, 2019",Q57350553,4160.47,48980.46,53140.93,2214.21,14454,104,14558
"September 24, 2019",Q57350556,4542.15,48953.15,53495.3,2228.97,15597,139,15736
"September 25, 2019",Q57350562,4557.13,48328.38,52885.51,2203.56,16045,109,16154
"September 26, 2019",Q57350566,4748.47,48286.64,53035.11,2209.8,16561,157,16718
"September 27, 2019",Q57350570,5132.02,48270.71,53402.73,2225.11,16736,158,16894
"September 28, 2019",Q57350575,3917.32,48665.91,52583.23,2190.97,11493,331,11824
"September 29, 2019",Q57350579,3901.63,48804.68,52706.31,2196.1,10889,325,11214
"September 30, 2019",Q57350584,4286.98,48447.34,52734.32,2197.26,15086,161,15247
2019-01-10,,4658.18,48506.71,53164.89,2215.2,16414,159,16573
2019-02-10,,4675.75,48331.29,53007.04,2208.63,16303,110,16413
2019-03-10,,4804.63,48493.93,53298.56,2220.77,16988,107,17095
2019-04-10,,4929.78,48346.09,53275.87,2219.83,16434,197,16631
2019-05-10,,4117.68,47655.71,51773.39,2157.22,11905,263,12168
2019-06-10,,4142.17,47735.89,51878.06,2161.59,11403,346,11749
2019-07-10,,4309.05,48102.95,52412.0,2183.83,1508,163,15243
2019-08-10,,4695.45,47263.63,51959.08,2164.96,1659,107,16697
2019-09-10,,4733.15,47785.43,52518.58,2188.27,16803,95,16898
2019-10-10,,4928.58,48547.55,53476.13,2228.17,17054,92,17146
2019-11-10,,4905.32,49078.9,53984.22,2249.34,16651,174,16825
2019-12-10,,3576.07,50119.61,53695.68,2237.32,1033,330,1066
"October 13, 2019",Q57350632,3603.07,50058.89,53661.96,2235.92,10399,288,10687
"October 14, 2019",Q57350635,3066.07,50839.2,53905.27,2246.05,10791,76,10867
"October 15, 2019",Q57350641,4065.02,49753.71,53818.73,2242.45,14335,122,14457
"October 16, 2019",Q57350644,4079.73,48748.66,52828.39,2201.18,14963,81,15044
"October 17, 2019",Q57350650,3736.18,48190.0,51926.18,2163.59,12624,67,12691
"October 18, 2019",Q57350657,3917.33,48253.48,52170.81,2173.78,13985,69,14054
"October 19, 2019",Q57350665,3137.68,48747.54,51885.22,2161.88,9535,162,9697
"October 20, 2019",Q57350671,2391.5,49265.47,51656.97,2152.37,7296,94,739
"October 21, 2019",Q57350679,3730.2,48601.01,52331.21,2180.47,13179,94,13273
"October 22, 2019",Q57350686,2728.85,48804.97,51533.82,2147.24,9351,47,9398
"October 23, 2019",Q57350694,2669.63,48561.18,51230.81,2134.62,9504,26,953
"October 24, 2019",Q57350701,3868.27,47342.22,51210.49,2133.77,14197,103,143
"October 25, 2019",Q57350706,4170.75,45980.31,50151.06,2089.63,14558,184,14742
"October 26, 2019",Q57350714,3644.27,46399.88,50044.15,2085.17,10766,267,11033
"October 27, 2019",Q57350720,3469.47,48968.45,52437.92,2097.52,9611,195,9806
"October 28, 2019",Q57350727,3730.2,45977.19,49707.39,2071.14,1369,101,13791
"October 29, 2019",Q57350734,4093.52,44780.5,48874.02,2036.42,14629,83,14712
"October 30, 2019",Q57350738,4011.65,45085.18,49096.83,2045.7,14473,89,14562
"October 31, 2019",Q57350745,4154.13,45656.45,49810.58,2075.44,14167,131,14298
2019-01-11,,2924.87,46746.99,49671.86,2069.66,8313,259,8572
2019-02-11,,2752.08,47343.28,50095.36,2087.31,8203,299,8502
2019-03-11,,2600.15,47463.46,50063.61,2085.98,7676,153,7829
2019-04-11,,3037.73,46973.84,50011.57,2083.82,10816,60,10876
2019-05-11,,3190.32,47120.05,50310.37,2096.27,11343,49,11392
2019-06-11,,3677.18,47352.91,51030.09,2126.25,1359,53,13643
2019-07-11,,3291.27,48271.04,51562.31,2148.43,12483,62,12545
2019-08-11,,3623.75,48460.32,52084.07,2170.17,12799,85,12884
2019-09-11,,2385.73,50522.51,52908.24,2204.51,7016,124,714
2019-10-11,,2481.57,50499.62,52981.19,2207.55,7631,161,7792
2019-11-11,,3276.08,50034.25,53310.33,2221.26,11699,68,11767
2019-12-11,,3302.65,50002.6,53305.25,2221.05,12291,41,12332
"November 13, 2019",Q57350800,3438.53,49788.74,53227.27,2217.8,12586,59,12645
"November 14, 2019",Q57350805,2955.08,50606.9,53561.98,2231.75,10621,71,10692
"November 15, 2019",Q57350811,3375.27,51249.86,54625.13,2276.05,12017,32,12049
"November 16, 2019",Q57350814,2653.35,52055.93,54709.28,2279.55,8483,121,8604
"November 17, 2019",Q57350821,1914.3,51995.4,53909.7,2246.24,5688,77,5765
"November 18, 2019",Q57350824,2999.27,51211.01,54210.28,2258.76,11264,39,11303
"November 19, 2019",Q57350828,3181.53,50575.98,53757.51,2239.9,11778,31,11809
"November 20, 2019",Q57350831,2276.58,52037.24,54313.82,2263.08,8186,10,8196
"November 21, 2019",Q57350834,2719.92,51494.14,54214.06,2258.92,9639,21,966
"November 22, 2019",Q57350837,2075.55,51540.78,53616.33,2234.01,6469,10,6479
"November 23, 2019",Q57350838,2622.95,51210.02,53832.97,2243.04,8035,102,8137
"November 24, 2019",Q57350841,2545.52,50858.3,53403.82,2225.16,7469,135,7604
"November 25, 2019",Q57350843,3304.98,50394.02,53699.0,2237.46,11711,68,11779
"November 26, 2019",Q57350846,2767.1,50326.95,53094.05,2212.25,9535,38,9573
"November 27, 2019",Q57350848,3602.57,50229.68,53832.25,2243.01,12437,58,12495
"November 28, 2019",Q57350851,3627.05,50396.04,54023.09,2250.96,12336,47,12383
"November 29, 2019",Q57350852,3434.4,50069.44,53503.84,2229.33,11597,38,11635
"November 30, 2019",Q57350855,2830.12,50300.06,53130.18,2213.76,8064,88,8152
2019-01-12,,1300.47,51382.74,52683.21,2195.13,3259,20,3279
2019-02-12,,3327.95,50137.34,53465.29,2227.72,1063,73,10703
2019-03-12,,3328.12,48175.84,51503.96,2146.0,11678,40,11718
2019-04-12,,2577.0,48953.08,51530.08,2147.09,8406,19,8425
2019-05-12,,3462.13,48871.99,52334.12,2180.59,11623,37,1166
2019-06-12,,2587.2,49246.87,51834.07,2159.75,7037,108,7145
2019-07-12,,2440.28,49375.58,51815.86,2158.99,6646,181,6827
2019-08-12,,1645.47,49977.56,51623.03,2150.96,4527,53,458
2019-09-12,,1976.55,49809.32,51785.87,2157.74,5813,64,5877
2019-10-12,,2847.77,48535.5,51383.27,2140.97,10547,29,10576
2019-11-12,,2880.92,49680.37,52561.29,2190.05,10406,12,10418
2019-12-12,,2392.67,49680.37,52073.04,2169.71,773,6,7736
"December 13, 2019",Q57350888,3294.58,49680.37,52974.95,2207.29,10828,6,10834
"December 14, 2019",Q57350891,3211.62,50015.1,53226.72,2217.78,7969,3,7972
"December 15, 2019",Q57350894,2550.63,50265.38,52816.01,2200.67,6714,1,6715
"December 16, 2019",Q57350896,2892.77,49680.37,52573.14,2190.55,9849,0,9849
"December 17, 2019",Q57350897,2895.35,49680.37,52575.72,2190.66,8865,0,8865
"December 18, 2019",Q57350901,3009.48,49680.37,52689.85,2195.41,1007,1,10071
"December 19, 2019",Q57350905,1948.97,49680.37,51629.34,2151.22,5662,0,5662
"December 20, 2019",Q57350907,1924.97,49680.37,51605.34,2150.22,5624,0,5624
"December 21, 2019",Q57350909,1931.62,50015.1,51946.72,2164.45,5353,0,5353
"December 22, 2019",Q57350911,1854.58,50265.38,52119.96,2171.67,4891,0,4891
"December 23, 2019",Q57350913,2062.05,49680.37,51742.42,2155.93,6109,0,6109
"December 24, 2019",Q57350915,1454.17,49680.37,51134.54,2130.61,4068,0,4068
"December 25, 2019",Q57350919,947.73,50265.38,51213.11,2133.88,2483,0,2483
"December 26, 2019",Q57350922,1913.35,49680.37,51593.72,2149.74,5904,0,5904
"December 27, 2019",Q57350924,2281.45,49984.27,52265.72,2177.74,6387,0,6387
"December 28, 2019",Q57350927,1611.0,50654.62,52265.62,2177.73,5058,0,5058
"December 29, 2019",Q57350930,1502.7,50910.39,52413.09,2183.88,4616,0,4616
"December 30, 2019",Q57350931,1731.8,51022.31,52754.11,2198.09,5772,0,5772
"December 31, 2019",Q57350935,1699.8,51762.65,53462.45,2227.6,527,0,527
2020-01-01,,1085.25,52857.86,53943.11,2247.63,3215,0,3215
2020-02-01,,1660.75,53083.18,54743.93,2281.0,5911,0,5911
2020-03-01,,1768.85,52247.06,54015.91,2250.66,618,0,618
2020-04-01,,1609.85,52156.96,53766.81,2240.28,5502,0,5502
2020-05-01,,1666.27,52353.6,54019.87,2250.83,5389,1,539
2020-06-01,,1529.6,52979.18,54508.78,2271.2,4043,1,4044
2020-07-01,,2408.37,52637.86,55046.23,2293.59,8833,0,8833
2020-08-01,,2633.42,51652.76,54286.18,2261.92,10315,2,10317
2020-09-01,,2900.6,51756.4,54657.0,2277.38,10623,1,10624
2020-10-01,,2890.23,51538.33,54428.56,2267.86,10787,5,10792
2020-11-01,,2354.82,51615.92,53970.74,2248.78,7407,32,7439
2020-12-01,,2131.95,52087.77,54219.72,2259.16,6493,31,6524
"January 13, 2020",Q57396592,2543.57,52197.96,54741.53,2280.9,9581,16,9597
"January 14, 2020",Q57396593,2772.22,52333.38,55105.6,2296.07,10268,12,1028
"January 15, 2020",Q57396596,2840.87,55746.07,58586.94,2441.12,1041,32,10442
"January 16, 2020",Q57396597,3150.65,55958.88,59109.53,2462.9,11279,37,11316
"January 17, 2020",Q57396598,3200.52,55759.81,58960.33,2456.68,11216,63,11279
"January 18, 2020",Q57396599,1753.32,57163.88,58917.2,2454.88,5174,43,5217
"January 19, 2020",Q57396600,1939.72,56786.26,58725.98,2446.92,5794,48,5842
"January 20, 2020",Q57396601,2235.02,57018.67,59253.69,2468.9,7814,17,7831
"January 21, 2020",Q57396603,1903.8,57712.2,59616.0,2484.0,6611,11,6622
"January 22, 2020",Q57396604,2230.97,57385.03,59616.0,2484.0,8339,24,8363
"January 23, 2020",Q57396605,2912.61,56703.39,59616.0,2484.0,10505,47,10552
"January 24, 2020",Q57396606,2257.32,57358.68,59616.0,2484.0,7867,17,7884
"January 25, 2020",Q57396607,1498.87,58117.13,59616.0,2484.0,4533,20,4553
"January 26, 2020",Q57396608,2189.63,57426.37,59616.0,2484.0,6467,67,6534
"January 27, 2020",Q57396610,2352.36,57263.64,59616.0,2484.0,8493,10,8503
"January 28, 2020",Q57396611,2731.65,56884.35,59616.0,2484.0,10012,12,10024
"January 29, 2020",Q57396612,2945.27,56256.14,59201.41,2466.73,11184,21,11205
"January 30, 2020",Q57396613,3024.45,56591.55,59616.0,2484.0,11009,31,1104
"January 31, 2020",Q57396614,3283.57,56332.43,59616.0,2484.0,11585,72,11657
2020-01-02,,2822.07,56793.93,59616.0,2484.0,8166,141,8307
2020-02-02,,2307.11,57308.89,59616.0,2484.0,6866,73,6939
2020-03-02,,3228.62,56387.38,59616.0,2484.0,11449,75,11524
2020-04-02,,3377.01,56070.41,59447.42,2476.98,12311,57,12368
2020-05-02,,3339.08,56276.92,59616.0,2484.0,12364,40,12404
2020-06-02,,3308.85,56307.15,59616.0,2484.0,11899,70,11969
2020-07-02,,3381.73,56234.27,59616.0,2484.0,12031,51,12082
2020-08-02,,2191.9,57168.26,59360.16,2473.34,7528,76,7604
2020-09-02,,2294.34,57321.66,59616.0,2484.0,6903,120,7023
2020-10-02,,3091.02,56524.98,59616.0,2484.0,11402,53,11455
2020-11-02,,3182.88,56433.12,59616.0,2484.0,11842,28,1187
2020-12-02,,3231.0,56385.0,59616.0,2484.0,12087,36,12123
"February 13, 2020",Q57396631,3370.97,56245.03,59616.0,2484.0,12551,55,12606
"February 14, 2020",Q57396632,3647.57,55642.13,59289.7,2470.4,12499,110,12609
"February 15, 2020",Q57396633,2824.87,56791.13,59616.0,2484.0,8574,166,874
